Num Triangles in Mesh	 Num triangles not on LR traversal	 Num water triangles after island formation	 Num triangles introduced by island formation	 Num Islands
30	122	8000	4000	50.0	3660	45.75	355	4.4375	3616	45.2	156	1.95	213	2.6625
30	123	8000	3996	49.95	3690	46.125	292	3.65	3654	45.675	174	2.175	190	2.375
30	122	8000	4000	50.0	3660	45.75	374	4.675	3597	44.9625	166	2.075	203	2.5375
30	123	8000	3999	49.9875	3660	45.75	364	4.55	3605	45.0625	165	2.0625	206	2.575
30	122	8000	3998	49.975	3660	45.75	363	4.5375	3640	45.5	125	1.5625	212	2.65
30	121	8000	3997	49.9625	3630	45.375	469	5.8625	3531	44.1375	171	2.1375	199	2.4875
30	122	8000	3996	49.95	3660	45.75	374	4.675	3601	45.0125	164	2.05	201	2.5125
30	122	8000	3998	49.975	3660	45.75	355	4.4375	3606	45.075	168	2.1	211	2.6375
30	123	8000	3997	49.9625	3690	46.125	255	3.1875	3695	46.1875	143	1.7875	217	2.7125
30	122	8000	3996	49.95	3660	45.75	356	4.45	3619	45.2375	154	1.925	211	2.6375
30	122	8000	3999	49.9875	3660	45.75	382	4.775	3574	44.675	180	2.25	204	2.55
30	121	8000	3999	49.9875	3630	45.375	423	5.2875	3593	44.9125	144	1.8	210	2.625
30	122	8000	3996	49.95	3660	45.75	373	4.6625	3592	44.9	173	2.1625	202	2.525
30	123	8000	3996	49.95	3690	46.125	265	3.3125	3652	45.65	178	2.225	215	2.6875
30	122	8000	3999	49.9875	3660	45.75	385	4.8125	3599	44.9875	160	2.0	196	2.45
30	122	8000	3998	49.975	3660	45.75	345	4.3125	3629	45.3625	150	1.875	216	2.7
30	122	8000	3999	49.9875	3660	45.75	371	4.6375	3619	45.2375	139	1.7375	211	2.6375
30	124	8000	3998	49.975	3720	46.5	174	2.175	3719	46.4875	168	2.1	219	2.7375
30	123	8000	3996	49.95	3690	46.125	272	3.4	3646	45.575	177	2.2125	215	2.6875
30	122	8000	4000	50.0	3660	45.75	374	4.675	3597	44.9625	166	2.075	203	2.5375
30	123	8000	3997	49.9625	3690	46.125	272	3.4	3674	45.925	155	1.9375	209	2.6125
30	125	8000	3999	49.9875	3720	46.5	173	2.1625	3710	46.375	177	2.2125	220	2.75
30	120	8000	3998	49.975	3600	45.0	579	7.2375	3476	43.45	160	2.0	185	2.3125
30	121	8000	3998	49.975	3630	45.375	420	5.25	3589	44.8625	153	1.9125	208	2.6
